	match_id	minute	gold_or_xp	value
19875	5969748739	12	1	4198
19876	5969748739	13	1	4533
19877	5969748739	14	1	6049
19878	5969748739	15	1	6063
19879	5969748739	16	1	4077
19880	5969748739	17	1	8651
19881	5969748739	18	1	8089
19882	5969748739	19	1	12261
19883	5969748739	20	1	4849
19884	5969748739	21	1	1568
19885	5969748739	22	1	4406
19886	5969748739	23	1	9492
19887	5969748739	24	1	11856
19888	5969748739	25	1	6257
19889	5969748739	26	1	371
19890	5969748739	27	1	-243
19891	5969748739	28	1	7761
19892	5969735446	0	0	0
19893	5969735446	1	0	137
19894	5969735446	2	0	236
19895	5969735446	3	0	601
19896	5969735446	4	0	495
19897	5969735446	5	0	937
19898	5969735446	6	0	999
19899	5969735446	7	0	698
19900	5969735446	8	0	350
19901	5969735446	9	0	900
19902	5969735446	10	0	1203
19903	5969735446	11	0	839
19904	5969735446	12	0	1109
19905	5969735446	13	0	710
19906	5969735446	14	0	1448
19907	5969735446	15	0	209
19908	5969735446	16	0	415
19909	5969735446	17	0	944
19910	5969735446	18	0	1301
19911	5969735446	19	0	1200
19912	5969735446	20	0	1216
19913	5969735446	21	0	485
19914	5969735446	22	0	-448
19915	5969735446	23	0	-745
19916	5969735446	24	0	-358
19917	5969735446	25	0	875
19918	5969735446	26	0	2128
19919	5969735446	27	0	2259
19920	5969735446	28	0	2103
19921	5969735446	29	0	3309
19922	5969735446	30	0	2791
19923	5969735446	31	0	5408
19924	5969735446	32	0	8046
19925	5969735446	0	1	0
19926	5969735446	1	1	34
19927	5969735446	2	1	321
19928	5969735446	3	1	401
19929	5969735446	4	1	-193
19930	5969735446	5	1	490
19931	5969735446	6	1	351
19932	5969735446	7	1	3
19933	5969735446	8	1	-438
19934	5969735446	9	1	544
19935	5969735446	10	1	410
19936	5969735446	11	1	541
19937	5969735446	12	1	368
19938	5969735446	13	1	-535
19939	5969735446	14	1	428
19940	5969735446	15	1	-1860
19941	5969735446	16	1	-1696
19942	5969735446	17	1	370
19943	5969735446	18	1	1140
19944	5969735446	19	1	1036
19945	5969735446	20	1	952
19946	5969735446	21	1	-227
19947	5969735446	22	1	-3273
19948	5969735446	23	1	-4375
19949	5969735446	24	1	-4136
19950	5969735446	25	1	-2811
19951	5969735446	26	1	-1833
19952	5969735446	27	1	-1880
19953	5969735446	28	1	-1836
19954	5969735446	29	1	-2306
19955	5969735446	30	1	-1934
19956	5969735446	31	1	4857
19957	5969735446	32	1	5058
19958	5969698021	0	0	0
19959	5969698021	1	0	-491
19960	5969698021	2	0	-701
19961	5969698021	3	0	-596
19962	5969698021	4	0	-197
19963	5969698021	5	0	-255
19964	5969698021	6	0	-408
19965	5969698021	7	0	-1190
19966	5969698021	8	0	-1596
19967	5969698021	9	0	-1689
19968	5969698021	10	0	-1444
19969	5969698021	11	0	-1665
19970	5969698021	12	0	-467
19971	5969698021	13	0	-310
19972	5969698021	14	0	-686
19973	5969698021	15	0	-1469
19974	5969698021	16	0	-424
19975	5969698021	17	0	7
19976	5969698021	18	0	-2225
19977	5969698021	19	0	-879
19978	5969698021	20	0	-1059
19979	5969698021	21	0	-4
19980	5969698021	22	0	497
19981	5969698021	23	0	2529
19982	5969698021	24	0	4800
19983	5969698021	25	0	4427
19984	5969698021	26	0	4535
19985	5969698021	27	0	5160
19986	5969698021	28	0	3903
19987	5969698021	29	0	1491
19988	5969698021	30	0	2879
19989	5969698021	31	0	5305
19990	5969698021	0	1	0
19991	5969698021	1	1	-251
19992	5969698021	2	1	-164
19993	5969698021	3	1	276
19994	5969698021	4	1	533
19995	5969698021	5	1	-88
19996	5969698021	6	1	-247
19997	5969698021	7	1	-650
19998	5969698021	8	1	-1254
19999	5969698021	9	1	-1355
20000	5969698021	10	1	-1340
20001	5969698021	11	1	-2463
20002	5969698021	12	1	-120
20003	5969698021	13	1	-355
20004	5969698021	14	1	-693
20005	5969698021	15	1	-3099
20006	5969698021	16	1	-464
20007	5969698021	17	1	-222
20008	5969698021	18	1	-4719
20009	5969698021	19	1	-658
20010	5969698021	20	1	-2366
20011	5969698021	21	1	1198
20012	5969698021	22	1	3074
20013	5969698021	23	1	6443
20014	5969698021	24	1	12329
20015	5969698021	25	1	9602
20016	5969698021	26	1	11264
20017	5969698021	27	1	12298
20018	5969698021	28	1	6835
20019	5969698021	29	1	183
20020	5969698021	30	1	9456
20021	5969698021	31	1	11423
20022	5969558236	0	0	0
20023	5969558236	1	0	-71
20024	5969558236	2	0	-44
20025	5969558236	3	0	-266
20026	5969558236	4	0	-228
20027	5969558236	5	0	542
20028	5969558236	6	0	1132
20029	5969558236	7	0	916
20030	5969558236	8	0	746
20031	5969558236	9	0	461
20032	5969558236	10	0	112
20033	5969558236	11	0	-312
20034	5969558236	12	0	-287
20035	5969558236	13	0	-29
20036	5969558236	14	0	-1113
20037	5969558236	15	0	-2598
20038	5969558236	16	0	-2362
20039	5969558236	17	0	-3296
20040	5969558236	18	0	-3666
20041	5969558236	19	0	-3362
20042	5969558236	20	0	-2067
20043	5969558236	21	0	-2098
20044	5969558236	22	0	-2442
20045	5969558236	23	0	-1959
20046	5969558236	24	0	-3856
20047	5969558236	25	0	-5212
20048	5969558236	26	0	-3289
20049	5969558236	27	0	-3155
20050	5969558236	28	0	-4988
20051	5969558236	29	0	-7604
20052	5969558236	30	0	-10242
20053	5969558236	31	0	-13258
20054	5969558236	32	0	-14996
20055	5969558236	33	0	-14478
20056	5969558236	34	0	-12887
20057	5969558236	35	0	-10979
20058	5969558236	36	0	-11812
20059	5969558236	37	0	-13700
20060	5969558236	38	0	-14171
20061	5969558236	0	1	0
20062	5969558236	1	1	125
20063	5969558236	2	1	86
20064	5969558236	3	1	-250
20065	5969558236	4	1	134
20066	5969558236	5	1	788
20067	5969558236	6	1	1333
20068	5969558236	7	1	545
20069	5969558236	8	1	315
20070	5969558236	9	1	-56
20071	5969558236	10	1	-133
20072	5969558236	11	1	-637
20073	5969558236	12	1	-1487
20074	5969558236	13	1	-787
20075	5969558236	14	1	-3008
20076	5969558236	15	1	-4448
20077	5969558236	16	1	-2868
20078	5969558236	17	1	-4579
20079	5969558236	18	1	-5082
20080	5969558236	19	1	-5096
20081	5969558236	20	1	-3454
20082	5969558236	21	1	-3775
20083	5969558236	22	1	-3249
20084	5969558236	23	1	-2566
20085	5969558236	24	1	-5890
20086	5969558236	25	1	-7728
20087	5969558236	26	1	-3750
20088	5969558236	27	1	-3315
20089	5969558236	28	1	-11703
20090	5969558236	29	1	-14741
20091	5969558236	30	1	-21259
20092	5969558236	31	1	-26404
20093	5969558236	32	1	-26737
20094	5969558236	33	1	-26654
20095	5969558236	34	1	-21342
20096	5969558236	35	1	-19729
20097	5969558236	36	1	-20935
20098	5969558236	37	1	-24110
20099	5969558236	38	1	-25439
20100	5969551032	0	0	0
20101	5969551032	1	0	-136
20102	5969551032	2	0	-538
20103	5969551032	3	0	-979
20104	5969551032	4	0	-899
20105	5969551032	5	0	-1429
20106	5969551032	6	0	-1929
20107	5969551032	7	0	-2389
20108	5969551032	8	0	-3051
20109	5969551032	9	0	-4084
20110	5969551032	10	0	-3745
20111	5969551032	11	0	-4588
20112	5969551032	12	0	-5285
20113	5969551032	13	0	-7163
20114	5969551032	14	0	-9362
20115	5969551032	15	0	-9829
20116	5969551032	16	0	-10407
20117	5969551032	17	0	-11111
20118	5969551032	18	0	-10456
20119	5969551032	19	0	-10999
20120	5969551032	20	0	-13614
20121	5969551032	21	0	-17218
20122	5969551032	22	0	-20632
20123	5969551032	0	1	0
20124	5969551032	1	1	153
20125	5969551032	2	1	-89
20126	5969551032	3	1	-333
20127	5969551032	4	1	-295
20128	5969551032	5	1	-781
20129	5969551032	6	1	-1419
20130	5969551032	7	1	-1707
20131	5969551032	8	1	-3450
20132	5969551032	9	1	-4137
20133	5969551032	10	1	-3845
20134	5969551032	11	1	-5850
20135	5969551032	12	1	-5807
20136	5969551032	13	1	-7667
20137	5969551032	14	1	-11222
20138	5969551032	15	1	-11692
20139	5969551032	16	1	-10836
20140	5969551032	17	1	-12064
20141	5969551032	18	1	-10691
20142	5969551032	19	1	-11147
20143	5969551032	20	1	-16324
20144	5969551032	21	1	-21952
20145	5969551032	22	1	-24254
20146	5969518293	0	0	0
20147	5969518293	1	0	-511
20148	5969518293	2	0	-411
20149	5969518293	3	0	496
20150	5969518293	4	0	210
20151	5969518293	5	0	530
20152	5969518293	6	0	1471
20153	5969518293	7	0	2816
20154	5969518293	8	0	3416
20155	5969518293	9	0	4880
20156	5969518293	10	0	5205
20157	5969518293	11	0	4781
20158	5969518293	12	0	4301
20159	5969518293	13	0	4342
20160	5969518293	14	0	4699
20161	5969518293	15	0	4844
20162	5969518293	16	0	5289
20163	5969518293	17	0	6144
20164	5969518293	18	0	7169
20165	5969518293	19	0	6980
20166	5969518293	20	0	7061
20167	5969518293	21	0	8287
20168	5969518293	22	0	10824
20169	5969518293	23	0	9816
20170	5969518293	24	0	9213
20171	5969518293	25	0	10376
20172	5969518293	26	0	10684
20173	5969518293	27	0	11618
20174	5969518293	28	0	15305
20175	5969518293	29	0	11067
20176	5969518293	30	0	9869
20177	5969518293	31	0	10607
20178	5969518293	32	0	12090
20179	5969518293	33	0	12171
20180	5969518293	34	0	9293
20181	5969518293	35	0	8478
20182	5969518293	36	0	8143
20183	5969518293	37	0	8152
20184	5969518293	38	0	8096
20185	5969518293	39	0	9290
20186	5969518293	40	0	9374
20187	5969518293	0	1	0
20188	5969518293	1	1	83
20189	5969518293	2	1	165
20190	5969518293	3	1	730
20191	5969518293	4	1	1195
20192	5969518293	5	1	1584
20193	5969518293	6	1	2948
20194	5969518293	7	1	3792
20195	5969518293	8	1	3778
20196	5969518293	9	1	4922
20197	5969518293	10	1	5622
20198	5969518293	11	1	4361
20199	5969518293	12	1	4608
20200	5969518293	13	1	4828
20201	5969518293	14	1	5767
20202	5969518293	15	1	6775
20203	5969518293	16	1	7226
20204	5969518293	17	1	7424
20205	5969518293	18	1	8872
20206	5969518293	19	1	9251
20207	5969518293	20	1	10097
20208	5969518293	21	1	12439
20209	5969518293	22	1	13990
20210	5969518293	23	1	11624
20211	5969518293	24	1	10892
20212	5969518293	25	1	15022
20213	5969518293	26	1	14772
20214	5969518293	27	1	15648
20215	5969518293	28	1	19121
20216	5969518293	29	1	10096
20217	5969518293	30	1	7399
20218	5969518293	31	1	8561
20219	5969518293	32	1	13562
20220	5969518293	33	1	14430
20221	5969518293	34	1	5472
20222	5969518293	35	1	4983
20223	5969518293	36	1	6510
20224	5969518293	37	1	7810
20225	5969518293	38	1	9102
20226	5969518293	39	1	10860
20227	5969518293	40	1	12424
20228	5969514699	0	0	0
20229	5969514699	1	0	12
20230	5969514699	2	0	636
20231	5969514699	3	0	653
20232	5969514699	4	0	560
20233	5969514699	5	0	760
20234	5969514699	6	0	484
20235	5969514699	7	0	1704
20236	5969514699	8	0	1894
20237	5969514699	9	0	2312
20238	5969514699	10	0	3281
20239	5969514699	11	0	2403
20240	5969514699	12	0	3140
20241	5969514699	13	0	749
20242	5969514699	14	0	465
20243	5969514699	15	0	-51
20244	5969514699	16	0	-2198
20245	5969514699	17	0	-2436
20246	5969514699	18	0	-3690
20247	5969514699	19	0	-3000
20248	5969514699	20	0	-3513
20249	5969514699	21	0	-3612
20250	5969514699	22	0	-5204
20251	5969514699	23	0	-5484
20252	5969514699	24	0	-3998
20253	5969514699	25	0	-4210
20254	5969514699	26	0	-3286
20255	5969514699	27	0	-2449
20256	5969514699	28	0	-2708
20257	5969514699	29	0	-1736
20258	5969514699	30	0	-2589
20259	5969514699	31	0	-3199
20260	5969514699	32	0	-2610
20261	5969514699	33	0	-2989
20262	5969514699	34	0	-2139
20263	5969514699	35	0	-1110
20264	5969514699	36	0	-2659
20265	5969514699	37	0	-3751
20266	5969514699	38	0	-5140
20267	5969514699	39	0	-7450
20268	5969514699	40	0	-13597
20269	5969514699	41	0	-18345
20270	5969514699	42	0	-17411
20271	5969514699	43	0	-16962
20272	5969514699	0	1	0
20273	5969514699	1	1	-69
20274	5969514699	2	1	421
20275	5969514699	3	1	594
20276	5969514699	4	1	396
20277	5969514699	5	1	780
20278	5969514699	6	1	621
20279	5969514699	7	1	1777
20280	5969514699	8	1	2112
20281	5969514699	9	1	2525
20282	5969514699	10	1	3228
20283	5969514699	11	1	1929
20284	5969514699	12	1	2421
20285	5969514699	13	1	-327
20286	5969514699	14	1	-1202
20287	5969514699	15	1	-2193
20288	5969514699	16	1	-6009
20289	5969514699	17	1	-5585
20290	5969514699	18	1	-5263
20291	5969514699	19	1	-3935
20292	5969514699	20	1	-3311
20293	5969514699	21	1	-3863
20294	5969514699	22	1	-5383
20295	5969514699	23	1	-5441
20296	5969514699	24	1	-2100
20297	5969514699	25	1	-2392
20298	5969514699	26	1	105
20299	5969514699	27	1	306
20300	5969514699	28	1	-1172
20301	5969514699	29	1	1787
20302	5969514699	30	1	-747
20303	5969514699	31	1	-265
20304	5969514699	32	1	153
20305	5969514699	33	1	-502
20306	5969514699	34	1	3946
20307	5969514699	35	1	-21
20308	5969514699	36	1	-339
20309	5969514699	37	1	-1457
20310	5969514699	38	1	-5979
20311	5969514699	39	1	-10533
20312	5969514699	40	1	-17724
20313	5969514699	41	1	-18360
20314	5969514699	42	1	-17616
20315	5969514699	43	1	-17876
20316	5969497780	0	0	0
20317	5969497780	1	0	172
20318	5969497780	2	0	251
20319	5969497780	3	0	759
20320	5969497780	4	0	763
20321	5969497780	5	0	1017
20322	5969497780	6	0	1172
20323	5969497780	7	0	1450
20324	5969497780	8	0	1365
20325	5969497780	9	0	1529
20326	5969497780	10	0	2441
20327	5969497780	11	0	2249
20328	5969497780	12	0	3106
20329	5969497780	13	0	2943
20330	5969497780	14	0	3964
20331	5969497780	15	0	4841
20332	5969497780	16	0	3813
20333	5969497780	17	0	3321
20334	5969497780	18	0	4885
20335	5969497780	19	0	5074
20336	5969497780	20	0	3719
20337	5969497780	21	0	3558
20338	5969497780	22	0	3533
20339	5969497780	23	0	2533
20340	5969497780	24	0	3654
20341	5969497780	25	0	4055
20342	5969497780	26	0	4366
20343	5969497780	27	0	4410
20344	5969497780	28	0	3429
20345	5969497780	29	0	4242
20346	5969497780	30	0	4525
20347	5969497780	31	0	5738
20348	5969497780	32	0	6265
20349	5969497780	33	0	8109
20350	5969497780	34	0	9485
20351	5969497780	0	1	-2
20352	5969497780	1	1	167
20353	5969497780	2	1	267
20354	5969497780	3	1	363
20355	5969497780	4	1	117
20356	5969497780	5	1	426
20357	5969497780	6	1	1009
20358	5969497780	7	1	380
20359	5969497780	8	1	204
20360	5969497780	9	1	62
20361	5969497780	10	1	791
20362	5969497780	11	1	354
20363	5969497780	12	1	851
20364	5969497780	13	1	1112
20365	5969497780	14	1	2155
20366	5969497780	15	1	3015
20367	5969497780	16	1	2626
20368	5969497780	17	1	2022
20369	5969497780	18	1	3564
20370	5969497780	19	1	3939
20371	5969497780	20	1	1699
20372	5969497780	21	1	1537
20373	5969497780	22	1	458
20374	5969497780	23	1	-1070
20375	5969497780	24	1	2274
20376	5969497780	25	1	1530
20377	5969497780	26	1	2148
20378	5969497780	27	1	746
20379	5969497780	28	1	405
20380	5969497780	29	1	-103
20381	5969497780	30	1	720
20382	5969497780	31	1	6665
20383	5969497780	32	1	3303
20384	5969497780	33	1	10496
20385	5969497780	34	1	12242
20386	5969457167	0	0	0
20387	5969457167	1	0	396
20388	5969457167	2	0	379
20389	5969457167	3	0	530
20390	5969457167	4	0	184
20391	5969457167	5	0	761
20392	5969457167	6	0	309
20393	5969457167	7	0	103
20394	5969457167	8	0	183
20395	5969457167	9	0	-532
20396	5969457167	10	0	-465
20397	5969457167	11	0	-863
20398	5969457167	12	0	-1436
20399	5969457167	13	0	-2046
20400	5969457167	14	0	-2771
20401	5969457167	15	0	-2916
20402	5969457167	16	0	-3012
20403	5969457167	17	0	-3026
20404	5969457167	18	0	-333
20405	5969457167	19	0	-691
20406	5969457167	20	0	881
20407	5969457167	21	0	462
20408	5969457167	22	0	452
20409	5969457167	23	0	455
20410	5969457167	24	0	30
20411	5969457167	25	0	-688
20412	5969457167	26	0	108
20413	5969457167	27	0	-934
20414	5969457167	28	0	-1494
20415	5969457167	29	0	-2134
20416	5969457167	30	0	-2612
20417	5969457167	31	0	-3945
20418	5969457167	32	0	-3947
20419	5969457167	33	0	-3007
20420	5969457167	34	0	-1854
20421	5969457167	35	0	-5016
20422	5969457167	36	0	-6773
20423	5969457167	37	0	-6178
20424	5969457167	38	0	-6663
20425	5969457167	39	0	-8208
20426	5969457167	40	0	-11304
20427	5969457167	41	0	-11798
20428	5969457167	42	0	-13997
20429	5969457167	43	0	-15041
20430	5969457167	0	1	0
20431	5969457167	1	1	-35
20432	5969457167	2	1	-46
20433	5969457167	3	1	99
20434	5969457167	4	1	132
20435	5969457167	5	1	821
20436	5969457167	6	1	546
20437	5969457167	7	1	825
20438	5969457167	8	1	991
20439	5969457167	9	1	-164
20440	5969457167	10	1	-339
20441	5969457167	11	1	-125
20442	5969457167	12	1	-1832
20443	5969457167	13	1	-3245
20444	5969457167	14	1	-3943
20445	5969457167	15	1	-4660
20446	5969457167	16	1	-5310
20447	5969457167	17	1	-4744
20448	5969457167	18	1	1461
20449	5969457167	19	1	594
20450	5969457167	20	1	1477
20451	5969457167	21	1	-624
20452	5969457167	22	1	-394
20453	5969457167	23	1	-115
20454	5969457167	24	1	-506
20455	5969457167	25	1	-1456
20456	5969457167	26	1	-523
20457	5969457167	27	1	-2765
20458	5969457167	28	1	-4487
20459	5969457167	29	1	-4064
20460	5969457167	30	1	-4826
20461	5969457167	31	1	-3528
20462	5969457167	32	1	-2830
20463	5969457167	33	1	-1177
20464	5969457167	34	1	42
20465	5969457167	35	1	-9257
20466	5969457167	36	1	-11066
20467	5969457167	37	1	-7924
20468	5969457167	38	1	-12362
20469	5969457167	39	1	-16114
20470	5969457167	40	1	-17002
20471	5969457167	41	1	-17459
20472	5969457167	42	1	-20835
20473	5969457167	43	1	-21142
20474	5969413473	0	0	0
20475	5969413473	1	0	935
20476	5969413473	2	0	822
20477	5969413473	3	0	1229
20478	5969413473	4	0	1448
20479	5969413473	5	0	1465
20480	5969413473	6	0	1868
20481	5969413473	7	0	2329
20482	5969413473	8	0	1956
20483	5969413473	9	0	2514
20484	5969413473	10	0	1997
20485	5969413473	11	0	1111
20486	5969413473	12	0	876
20487	5969413473	13	0	694
20488	5969413473	14	0	487
20489	5969413473	15	0	-1337
20490	5969413473	16	0	-1869
20491	5969413473	17	0	-1740
20492	5969413473	18	0	-3872
20493	5969413473	19	0	-4611
20494	5969413473	20	0	-4830
20495	5969413473	21	0	-5221
20496	5969413473	22	0	-4680
20497	5969413473	23	0	-5506
20498	5969413473	24	0	-7201
20499	5969413473	25	0	-8856
20500	5969413473	26	0	-8841
20501	5969413473	27	0	-10814
20502	5969413473	28	0	-10989
20503	5969413473	29	0	-12825
20504	5969413473	30	0	-15591
20505	5969413473	31	0	-15681
20506	5969413473	32	0	-19513
20507	5969413473	33	0	-18457
20508	5969413473	34	0	-20588
20509	5969413473	35	0	-21620
20510	5969413473	36	0	-20994
20511	5969413473	37	0	-22848
20512	5969413473	38	0	-24547
20513	5969413473	0	1	0
20514	5969413473	1	1	86
20515	5969413473	2	1	58
20516	5969413473	3	1	250
20517	5969413473	4	1	155
20518	5969413473	5	1	-10
20519	5969413473	6	1	53
20520	5969413473	7	1	264
20521	5969413473	8	1	-782
20522	5969413473	9	1	-579
20523	5969413473	10	1	-981
20524	5969413473	11	1	-2758
20525	5969413473	12	1	-2409
20526	5969413473	13	1	-2612
20527	5969413473	14	1	-2982
20528	5969413473	15	1	-5378
20529	5969413473	16	1	-4726
20530	5969413473	17	1	-5192
20531	5969413473	18	1	-7601
20532	5969413473	19	1	-7947
20533	5969413473	20	1	-8158
20534	5969413473	21	1	-8702
20535	5969413473	22	1	-9272
20536	5969413473	23	1	-8978
20537	5969413473	24	1	-13862
20538	5969413473	25	1	-14914
20539	5969413473	26	1	-15884
20540	5969413473	27	1	-18909
20541	5969413473	28	1	-17674
20542	5969413473	29	1	-22311
20543	5969413473	30	1	-24334
20544	5969413473	31	1	-24848
20545	5969413473	32	1	-25454
20546	5969413473	33	1	-25433
20547	5969413473	34	1	-31710
20548	5969413473	35	1	-35140
20549	5969413473	36	1	-33077
20550	5969413473	37	1	-34926
20551	5969413473	38	1	-40487
20552	5969407288	0	0	0
20553	5969407288	1	0	152
20554	5969407288	2	0	382
20555	5969407288	3	0	-38
20556	5969407288	4	0	-298
20557	5969407288	5	0	6
20558	5969407288	6	0	-433
20559	5969407288	7	0	-983
20560	5969407288	8	0	-1280
20561	5969407288	9	0	-1293
20562	5969407288	10	0	-1626
20563	5969407288	11	0	-1366
20564	5969407288	12	0	-2287
20565	5969407288	13	0	-2366
20566	5969407288	14	0	-3306
20567	5969407288	15	0	-3460
20568	5969407288	16	0	-3716
20569	5969407288	17	0	-4265
20570	5969407288	18	0	-3611
20571	5969407288	19	0	-4419
20572	5969407288	20	0	-4944
20573	5969407288	21	0	-5165
20574	5969407288	22	0	-5974
20575	5969407288	23	0	-6831
20576	5969407288	24	0	-7978
20577	5969407288	25	0	-7220
20578	5969407288	26	0	-10474
20579	5969407288	27	0	-12202
20580	5969407288	28	0	-15067
20581	5969407288	0	1	0
20582	5969407288	1	1	251
20583	5969407288	2	1	240
20584	5969407288	3	1	47
20585	5969407288	4	1	-62
20586	5969407288	5	1	644
20587	5969407288	6	1	-559
20588	5969407288	7	1	-1003
20589	5969407288	8	1	-1450
20590	5969407288	9	1	-1027
20591	5969407288	10	1	-1496
20592	5969407288	11	1	-682
20593	5969407288	12	1	-2329
20594	5969407288	13	1	-2424
20595	5969407288	14	1	-4079
20596	5969407288	15	1	-4592
20597	5969407288	16	1	-4642
20598	5969407288	17	1	-5001
20599	5969407288	18	1	-5042
20600	5969407288	19	1	-6256
20601	5969407288	20	1	-7217
20602	5969407288	21	1	-7892
20603	5969407288	22	1	-8912
20604	5969407288	23	1	-12397
20605	5969407288	24	1	-13905
20606	5969407288	25	1	-13673
20607	5969407288	26	1	-20508
20608	5969407288	27	1	-20414
20609	5969407288	28	1	-22795
20610	5969336599	0	0	0
20611	5969336599	1	0	-367
20612	5969336599	2	0	-459
20613	5969336599	3	0	81
20614	5969336599	4	0	589
20615	5969336599	5	0	740
20616	5969336599	6	0	712
20617	5969336599	7	0	1719
20618	5969336599	8	0	1933
20619	5969336599	9	0	2074
20620	5969336599	10	0	2347
20621	5969336599	11	0	2491
20622	5969336599	12	0	2347
20623	5969336599	13	0	2747
20624	5969336599	14	0	2992
20625	5969336599	15	0	3529
20626	5969336599	16	0	3493
20627	5969336599	17	0	4899
20628	5969336599	18	0	5214
20629	5969336599	19	0	6404
20630	5969336599	20	0	7692
20631	5969336599	21	0	8124
20632	5969336599	22	0	8974
20633	5969336599	23	0	10830
20634	5969336599	24	0	12248
20635	5969336599	25	0	14304
20636	5969336599	26	0	15918
20637	5969336599	0	1	0
20638	5969336599	1	1	-193
20639	5969336599	2	1	-367
20640	5969336599	3	1	-6
20641	5969336599	4	1	522
20642	5969336599	5	1	606
20643	5969336599	6	1	375
20644	5969336599	7	1	638
20645	5969336599	8	1	1090
20646	5969336599	9	1	1422
20647	5969336599	10	1	1873
20648	5969336599	11	1	1758
20649	5969336599	12	1	2336
20650	5969336599	13	1	3534
20651	5969336599	14	1	3915
20652	5969336599	15	1	4483
20653	5969336599	16	1	5638
20654	5969336599	17	1	9612
20655	5969336599	18	1	9560
20656	5969336599	19	1	11282
20657	5969336599	20	1	11591
20658	5969336599	21	1	11807
20659	5969336599	22	1	13770
20660	5969336599	23	1	14606
20661	5969336599	24	1	16749
20662	5969336599	25	1	19926
20663	5969336599	26	1	22764
20664	5969325268	0	0	0
20665	5969325268	1	0	-139
20666	5969325268	2	0	-282
20667	5969325268	3	0	-211
20668	5969325268	4	0	392
20669	5969325268	5	0	98
20670	5969325268	6	0	749
20671	5969325268	7	0	1148
20672	5969325268	8	0	897
20673	5969325268	9	0	974
20674	5969325268	10	0	1495
20675	5969325268	11	0	2540
20676	5969325268	12	0	985
20677	5969325268	13	0	1214
20678	5969325268	14	0	1414
20679	5969325268	15	0	1983
20680	5969325268	16	0	1962
20681	5969325268	17	0	1646
20682	5969325268	18	0	2405
20683	5969325268	19	0	1195
20684	5969325268	20	0	1537
20685	5969325268	21	0	337
20686	5969325268	22	0	-224
20687	5969325268	23	0	-540
20688	5969325268	24	0	-484
20689	5969325268	25	0	-517
20690	5969325268	26	0	-4460
20691	5969325268	27	0	-3515
20692	5969325268	28	0	-3533
20693	5969325268	29	0	-3802
20694	5969325268	30	0	-3847
20695	5969325268	31	0	-3565
20696	5969325268	32	0	-4323
20697	5969325268	33	0	-5512
20698	5969325268	34	0	-7904
20699	5969325268	35	0	-11095
20700	5969325268	36	0	-11949
20701	5969325268	37	0	-16006
20702	5969325268	38	0	-17123
20703	5969325268	0	1	0
20704	5969325268	1	1	-192
20705	5969325268	2	1	-45
20706	5969325268	3	1	-165
20707	5969325268	4	1	190
20708	5969325268	5	1	-280
20709	5969325268	6	1	577
20710	5969325268	7	1	1114
20711	5969325268	8	1	686
20712	5969325268	9	1	812
20713	5969325268	10	1	1976
20714	5969325268	11	1	2142
20715	5969325268	12	1	834
20716	5969325268	13	1	814
20717	5969325268	14	1	2116
20718	5969325268	15	1	3906
20719	5969325268	16	1	4034
20720	5969325268	17	1	3431
20721	5969325268	18	1	4743
20722	5969325268	19	1	2982
20723	5969325268	20	1	3314
20724	5969325268	21	1	214
20725	5969325268	22	1	293
20726	5969325268	23	1	-909
20727	5969325268	24	1	-633
20728	5969325268	25	1	496
20729	5969325268	26	1	-6493
20730	5969325268	27	1	-4902
20731	5969325268	28	1	-3537
20732	5969325268	29	1	-4280
20733	5969325268	30	1	-3076
20734	5969325268	31	1	-2262
20735	5969325268	32	1	-4205
20736	5969325268	33	1	-4332
20737	5969325268	34	1	-12625
20738	5969325268	35	1	-15506
20739	5969325268	36	1	-19362
20740	5969325268	37	1	-25014
20741	5969325268	38	1	-24129
20742	5969233851	0	0	0
20743	5969233851	1	0	166
20744	5969233851	2	0	364
20745	5969233851	3	0	364
20746	5969233851	4	0	816
20747	5969233851	5	0	581
20748	5969233851	6	0	659
20749	5969233851	7	0	902
20750	5969233851	8	0	657
20751	5969233851	9	0	1201
20752	5969233851	10	0	1057
20753	5969233851	11	0	998
20754	5969233851	12	0	665
20755	5969233851	13	0	-331
20756	5969233851	14	0	580
20757	5969233851	15	0	-7
20758	5969233851	16	0	479
20759	5969233851	17	0	1407
20760	5969233851	18	0	1452
20761	5969233851	19	0	1894
20762	5969233851	20	0	2610
20763	5969233851	21	0	1588
20764	5969233851	22	0	1457
20765	5969233851	23	0	2530
20766	5969233851	24	0	2611
20767	5969233851	25	0	1181
20768	5969233851	26	0	1016
20769	5969233851	27	0	2399
20770	5969233851	28	0	2261
20771	5969233851	29	0	-960
20772	5969233851	30	0	-1769
20773	5969233851	31	0	-1569
20774	5969233851	32	0	-4268
20775	5969233851	33	0	-5782
20776	5969233851	34	0	-8100
20777	5969233851	35	0	-10106
20778	5969233851	36	0	-12594
20779	5969233851	37	0	-13907
20780	5969233851	38	0	-15753
20781	5969233851	39	0	-15849
20782	5969233851	40	0	-16184
20783	5969233851	41	0	-15947
20784	5969233851	42	0	-13481
20785	5969233851	43	0	-10216
20786	5969233851	44	0	-9787
20787	5969233851	0	1	0
20788	5969233851	1	1	224
20789	5969233851	2	1	230
20790	5969233851	3	1	135
20791	5969233851	4	1	424
20792	5969233851	5	1	-142
20793	5969233851	6	1	15
20794	5969233851	7	1	-90
20795	5969233851	8	1	-159
20796	5969233851	9	1	163
