	match_id	account_id	player_slot	hero_id	time	x	y	type
6995	5977042347	11550182	130	58	1996	154	122	1
6996	5977042347	11550182	130	58	2055	176	152	1
6997	5976906289	93552791	0	58	-53	132	114	0
6998	5976906289	93552791	0	58	130	104	156	0
6999	5976906289	93552791	0	58	347	94	140	0
7000	5976906289	93552791	0	58	892	136	88	0
7001	5976906289	93552791	0	58	1259	94	138	0
7002	5976906289	93552791	0	58	1797	98	100	0
7003	5976906289	93552791	0	58	74	88	156	1
7004	5976906289	93552791	0	58	81	98	156	1
7005	5976906289	93552791	0	58	463	104	154	1
7006	5976906289	93552791	0	58	522	98	156	1
7007	5976906289	93552791	0	58	650	100	172	1
7008	5976906289	93552791	0	58	1123	92	126	1
7009	5976906289	93552791	0	58	1248	94	118	1
7010	5976906289	93552791	0	58	1793	98	100	1
7011	5976906289	93552791	0	58	2067	94	118	1
7012	5976906289	205517338	1	87	287	150	102	0
7013	5976906289	205517338	1	87	771	96	140	0
7014	5976906289	205517338	1	87	931	148	104	0
7015	5976906289	205517338	1	87	1072	126	118	0
7016	5976906289	205517338	1	87	1504	104	156	0
7017	5976906289	205517338	1	87	1512	116	146	0
7018	5976906289	205517338	1	87	1663	116	128	0
7019	5976906289	205517338	1	87	2067	124	100	0
7020	5976906289	205517338	1	87	2090	92	118	0
7021	5976906289	205517338	1	87	2100	94	138	0
7022	5976906289	205517338	1	87	2227	92	118	0
7023	5976906289	205517338	1	87	-19	126	116	1
7024	5976906289	205517338	1	87	284	154	100	1
7025	5976906289	205517338	1	87	435	124	102	1
7026	5976906289	205517338	1	87	512	136	88	1
7027	5976906289	205517338	1	87	516	142	98	1
7028	5976906289	205517338	1	87	715	128	116	1
7029	5976906289	205517338	1	87	789	98	130	1
7030	5976906289	205517338	1	87	919	122	100	1
7031	5976906289	205517338	1	87	930	150	102	1
7032	5976906289	205517338	1	87	1002	118	104	1
7033	5976906289	205517338	1	87	1073	124	122	1
7034	5976906289	205517338	1	87	1111	126	116	1
7035	5976906289	205517338	1	87	1251	100	116	1
7036	5976906289	205517338	1	87	1337	98	120	1
7037	5976906289	205517338	1	87	1384	128	126	1
7038	5976906289	205517338	1	87	1513	118	146	1
7039	5976906289	205517338	1	87	1666	112	136	1
7040	5976906289	205517338	1	87	1773	78	100	1
7041	5976906289	205517338	1	87	1879	90	84	1
7042	5976906289	205517338	1	87	1964	88	96	1
7043	5976906289	205517338	1	87	2063	124	102	1
7044	5976906289	205517338	1	87	2101	94	138	1
7045	5976906289	205517338	1	87	2228	92	118	1
7046	5976906289	171262902	3	44	1012	120	152	0
7047	5976906289	70388657	4	126	318	114	126	0
7048	5976906289	145065875	128	100	358	140	102	0
7049	5976906289	145065875	128	100	590	122	90	0
7050	5976906289	145065875	128	100	905	148	114	0
7051	5976906289	145065875	128	100	1060	100	146	0
7052	5976906289	145065875	128	100	1970	118	86	0
7053	5976906289	145065875	128	100	1672	108	138	1
7054	5976906289	11550182	130	128	-38	124	114	0
7055	5976906289	11550182	130	128	12	122	134	0
7056	5976906289	11550182	130	128	240	104	156	0
7057	5976906289	11550182	130	128	571	90	166	0
7058	5976906289	11550182	130	128	904	114	144	0
7059	5976906289	11550182	130	128	974	132	96	0
7060	5976906289	11550182	130	128	1177	102	116	0
7061	5976906289	11550182	130	128	1468	122	102	0
7062	5976906289	11550182	130	128	1517	92	120	0
7063	5976906289	11550182	130	128	1678	106	134	0
7064	5976906289	11550182	130	128	1818	98	92	0
7065	5976906289	11550182	130	128	2014	94	120	0
7066	5976906289	11550182	130	128	2158	100	72	0
7067	5976906289	11550182	130	128	2265	92	120	0
7068	5976906289	11550182	130	128	38	94	152	1
7069	5976906289	11550182	130	128	225	92	156	1
7070	5976906289	11550182	130	128	434	112	158	1
7071	5976906289	11550182	130	128	499	98	170	1
7072	5976906289	11550182	130	128	621	106	156	1
7073	5976906289	11550182	130	128	747	124	124	1
7074	5976906289	11550182	130	128	907	120	144	1
7075	5976906289	11550182	130	128	924	142	122	1
7076	5976906289	11550182	130	128	964	148	102	1
7077	5976906289	11550182	130	128	977	124	102	1
7078	5976906289	11550182	130	128	1050	112	128	1
7079	5976906289	11550182	130	128	1054	106	140	1
7080	5976906289	11550182	130	128	1106	128	114	1
7081	5976906289	11550182	130	128	1182	94	120	1
7082	5976906289	11550182	130	128	1187	94	138	1
7083	5976906289	11550182	130	128	1237	130	114	1
7084	5976906289	11550182	130	128	1293	96	120	1
7085	5976906289	11550182	130	128	1342	132	92	1
7086	5976906289	11550182	130	128	1441	142	122	1
7087	5976906289	11550182	130	128	1453	116	118	1
7088	5976906289	11550182	130	128	1463	118	104	1
7089	5976906289	11550182	130	128	1479	120	90	1
7090	5976906289	11550182	130	128	1616	96	120	1
7091	5976906289	11550182	130	128	1655	110	128	1
7092	5976906289	11550182	130	128	1731	82	106	1
7093	5976906289	11550182	130	128	1817	98	92	1
7094	5976906289	11550182	130	128	1974	124	100	1
7095	5976906289	11550182	130	128	2073	144	120	1
